,datetime,headline,url
360,,Ambush in Philippines Kills Farmers Occupying Plantation Land,
361,,"Migrant Caravan Continues North, Defying Mexico and U.S.",
362,,"One Killing, Two Accounts: What We Know About Jamal Khashoggi’s Death",
363,,"Misery ‘Every Day, Every Hour’ in Syrian Camp. And Now, It’s Grown Critical.",
364,,"Misery ‘Every Day, Every Hour’ in Syrian Camp. And Now, It’s Grown Critical.",
365,,"Ceremony for Stalin Victims Is Blocked in Moscow, Group Says",
366,,"Did Democrats, or George Soros, Fund Migrant Caravan? Despite Republican Claims, No",
367,,Saudi Explanation of Jamal Khashoggi’s Killing Fails to Squelch Skepticism,
368,,Saudis’ Image Makers: A Troll Army and a Twitter Insider,
369,,Mexico’s President-Elect Rethinks His Campaign Promises,
370,,Sweden Indicts Woman Who Tried to Block Afghan Man’s Deportation on Flight,
371,,‘People’s Vote’ March on Brexit Draws Thousands to Streets of London,
372,,Saudi Journalist Jamal Khashoggi Was Killed While in Exile. These Books Explain the Country He Left.,
373,,Wentworth Defeat Pushes Australia’s Prime Minister Into Minority Government,
374,,Afghanistan Votes for Parliament Under Shadow of Taliban Violence,
375,,"Mount Athos, a Male-Only Holy Retreat, Is Ruffled by Tourists and Russia",
376,,"The End of a Once Mighty, Still Deadly Industry: the Canada Letter",
377,,Uproar Over Dissident Rattles Saudi Royal Family,
378,,Facebook Ads From Unknown Backer Take Aim at Brexit Plan,
379,,"Evelyn Anthony, Writer of Spy Thrillers, Dies at 92",
380,,"Khashoggi, Female Candidates, Mega Millions: Your Friday Evening Briefing",
381,,"As Trump Assails Caravan, a Clash Between Migrants and Mexico Police",
382,,Saudi Arabia Says Jamal Khashoggi Was Killed in Consulate Fight,
383,,"Macedonia Moves Ahead With Name Change, Helping Its NATO Bid",
384,,Julian Assange Says He’s Suing Ecuador for ‘Violating His Fundamental Rights’,
385,,Dozens Watching Fireworks in India Are Mowed Down by Speeding Train,
386,,Jamal Khashoggi’s Killing: Here’s What We Know,
387,,U.S. and South Korea Suspend Military Drills,
388,,Three Internet Trolls Convicted of Systematic Defamation Against Journalist in Finland,
389,,Turks Search Far-Flung Sites and Question Workers in Case of Missing Journalist,
390,,20 Men Convicted of Abusing Young Girls in U.K.,
391,,Poland Ordered to Reverse Purge of Supreme Court,
392,,"In Khashoggi Disappearance, Turkey’s Slow Drip of Leaks Puts Pressure on Saudis",
393,,One of Italy’s Last ‘Story Singers’ Is Briefly Left Speechless,
394,,"Brexit Will Compromise U.K. Security, Ex-Spy Chief Says",
395,,"Norway Apologizes, 70 Years Later, to Women Who Had Relationships With WWII Germans",
396,,Poland Elections Test Governing Party’s Populist Message,
397,,Afghanistan Delays Election in Province as Key Security Leader Is Buried,
398,,Afghan War Casualty Report: Oct. 12-18,
399,,"Sagrada Familia, a Barcelona Masterpiece, and Scofflaw?",
400,,Japan Caved to Trump on Trade Talks. Now the Real Haggling Begins.,
401,,"Anjem Choudary, Radical Islamist Preacher, Is Freed in Britain, but Under Strict Controls",
402,,Aboriginal Rangers Face a Sisyphean Task: Waves of Trash,
403,,Mike Pompeo Warns Panama Against Doing Business With China,
404,,"Nikki Haley Pokes Fun at Trump, and Herself, at Al Smith Dinner",
405,,Voices From the Caravan: Why These Honduran Migrants Are Heading North,
406,,"Khashoggi, Afghanistan, Abuse: Your Thursday Evening Briefing",
407,,What Is the Migrant Caravan and Why Does Trump Care?,
408,,The Saudi General Taking the Fall in the Khashoggi Case,
409,,From Denials to Fistfights: How the Saudis’ Khashoggi Story Changed,
410,,The Times Talks Over Dinner,
411,,Uighur Americans Speak Against China’s Internment Camps. Their Relatives Disappear.,
412,,Saudis May Blame Intelligence Official for Killing Jamal Khashoggi,
413,,Israel Can’t Deport U.S. Student Over Past Support for Boycott,
414,,"In Some Australian Schools, Teachers Can Be Fired for Being Gay",
415,,"U.S. Folding Jerusalem Consulate Into Embassy, a Blow to Palestinians",
416,,Vatican Mum on North Korea’s Invitation to Pope Francis,
417,,"Religion and Women’s Rights Clash, Violently, at a Shrine in India",
418,,"Aide to Saudi Crown Prince, Suspect in Khashoggi Case, Is Shown Walking Into Consulate",
419,,A New Culprit Is Identified in China’s Choking Smog,
420,,An Afghan Police Chief Took On the Taliban and Won. Then His Luck Ran Out.,
421,,"Jim Mattis, Meeting His Chinese Counterpart, Tries to Ease Tensions",
422,,Japan’s Cherry Blossoms (Some of Them) Appear Months Early,
423,,Canada’s New Marijuana Economy: Meet the Winners and Losers,
424,,"Afghan Leader Blindsided by U.S. Meeting With Taliban, Officials Say",
425,,"Theresa May Plays for Time on Brexit, Amid Talk of an Extension",
426,,"Saudi Journalist, Midterms, DNA: Your Wednesday Evening Briefing",
427,,U.S. Bars American Aid Groups From Traveling to North Korea,
428,,"Overlooked No More: Yamei Kin, the Chinese Doctor Who Introduced Tofu to the West",
429,,"The Skywhale Returns to Australia’s Skies, and Its Creator Braces for Impact",
430,,"Ebola Outbreak in Congo Not a Global Emergency, W.H.O. Says",
431,,"U.N. Syria Envoy, Staffan de Mistura, Announces Resignation",
432,,"In Afghanistan’s Season of Crisis, ‘Words Do Not Have the Strength’",
433,,How One Journalist’s Death Provoked a Backlash That Thousands Dead in Yemen Did Not,
434,,U.S. Spy Agencies Are Increasingly Convinced of Saudi Prince’s Ties to Journalist’s Disappearance,
435,,The Legal Cannabis Experiment Begins: The Canada Letter,
436,,Brazil’s Bitter Presidential Race Leads to Scores of Assaults,
437,,"Audio Offers Gruesome Details of Jamal Khashoggi Killing, Turkish Official Says",
438,,"A Top Indian Minister Resigns, but Can #MeToo Reform Government?",
439,,Istanbul Vending Machines Offer Subway Credit for Recycled Bottles and Cans,
440,,Queensland Becomes Latest Australian State to Decriminalize Abortion,
441,,"Mother Mushroom, Vietnamese Activist, Is Said to Be Released",
442,,China Imposes Record Fine on Vaccine Maker Over Safety Scandal,
443,,Student Gunman Kills 19 and Wounds Dozens at a College in Crimea,
444,,Mike Pompeo Meets Turkish President to Discuss Saudi Journalist’s Fate,
445,,"Legalizing Recreational Marijuana, Canada Begins a National Experiment",
446,,"What Jair Bolsonaro’s Victory Could Mean for the Amazon, and the Planet",
447,,"Ian Kiernan, Australian Sailor Who Battled Pollution, Dies at 78",
448,,Israel Strikes Gaza After a Rocket Is Fired,
449,,South Korea Denies Refugee Status to Hundreds of Fleeing Yemenis,
450,,Saudi Arabia Delivers $100 Million Pledged to U.S. as Pompeo Lands in Riyadh,
451,,"A K.K.K. Endorsement? No Thanks, Says Brazil’s Top Presidential Candidate",
452,,The Jamal Khashoggi Case: Suspects Had Ties to Saudi Crown Prince,
453,,"Pompeo, Politics, Charlottesville: Your Tuesday Evening Briefing",
454,,"Pompeo, Politics, Charlottesville: Your Tuesday Evening Briefing",
455,,U.S. Military Airstrike Kills 60 Shabab Fighters in Somalia,
456,,Anna Burns Wins the Man Booker Prize for ‘Milkman’,
457,,We Want to Hear Your Family’s Stories From World War I,
458,,Migrant Caravan Enters Guatemala From Honduras,
459,,"Embattled Macron Shuffles French Cabinet, Again, in Favor of Loyalists",
460,,We’re Covering Heritage Sites Threatened by Climate Change. The List Just Got Longer.,
461,,Marijuana Legalization in Canada Has Companies Chasing a Green Rush,
462,,Google to Charge Phone Makers for Android Apps in Europe,
463,,Trump Threatens to Punish Honduras Over Immigrant Caravan,
464,,Saudi Crown Prince to Pompeo: We Are ‘Allies’,
465,,"British Hoarders Stock Up on Supplies, Preparing for Brexit",
466,,"Canada is Legalizing Marijuana. Here Are Some Questions, Answered.",
467,,Trump Jumps to the Defense of Saudi Arabia in Khashoggi Case,
468,,Talks Begin on Disarming Korean Border Village,
469,,"2 Myanmar Fighter Jets Crash, Killing Pilots and an 11-Year-Old",
470,,"Nature Cursed Indonesia, but It Took Neglect to Make a Disaster",
471,,Jim Mattis Says He and Trump ‘Never Talked About Me Leaving’,
472,,Chinese Internet Star Detained for ‘Disrespectful’ Version of National Anthem,
473,,Harry and Meghan Charm Sometimes Skeptical Subjects in Australia,
474,,Harry and Meghan Charm Sometimes Skeptical Subjects in Australia,
475,,"China Breaks Silence on Muslim Detention Camps, Calling Them ‘Humane’",
476,,Australian Leader Considers Moving Embassy to Jerusalem From Tel Aviv,
477,,"Nigerian Militants Kill 2nd Captive Aid Worker, Government Says",
478,,"As Voters on Left and Right Rebel, Glimpse of a Post-Merkel Germany",
479,,Russia Takes Further Step Toward Major Schism in Orthodox Church,
480,,"DNA, Paul Allen, Saudi Arabia: Your Monday Evening Briefing",
481,,"Belgium Elects Nation’s First Black Mayor, a Congolese Immigrant",
482,,"Amid Brexit Impasse, Theresa May Says Deal Is ‘Achievable’",
483,,Abortion Debate in Australia Has a New Element: Women in Power,
484,,U.S. Credit Card Giants Flout India’s New Law on Personal Data,
485,,Invisible Irish Border Carries the Scars of a Fractured Past,
486,,"‘Shocking and Abhorrent’ Abuse Rampant in U.K. Parliament, Report Says",
487,,French Flash Floods Kill at Least 11,
488,,"A Genocide Incited on Facebook, With Posts From Myanmar’s Military",
489,,"Syria Reopens Border Link to Jordan, as Assad Reasserts Control",
490,,What Canada Can Learn from California on Marijuana Legalization,
491,,Jamal Khashoggi’s Disappearance: What We Know and Don’t Know,
492,,"Hailed as a Hero, Executed as a Spy, and Exonerated Decades Later",
493,,Kenyans Say Chinese Investment Brings Racism and Discrimination,
494,,Kenyans Say Chinese Investment Brings Racism and Discrimination,
495,,Prince Harry and Meghan Markle Announce She’s Pregnant,
496,,"At World’s Largest Food Market, a Sip of Wine After a Night of Butchery",
497,,"For Khashoggi, a Tangled Mix of Royal Service and Islamist Sympathies",
498,,Brexit Talks Fail to Break Deadlock Over Deal,
499,,Saudi Arabia and U.S. Clash Over Khashoggi Case,
500,,Kidnapped Aid Workers in Nigeria May Have Just Hours Before Being Killed,
501,,Trump Embraces Foreign Aid to Counter China’s Global Influence,
502,,Liberal Greens and Far Right Make Bavarian Election Gains,
503,,Canadians Already Smoke a Lot of Pot. Now It’s About to Become Legal.,
504,,Indian Minister at Center of #MeToo Case Calls Abuse Accusations ‘Wild and Baseless’,
505,,Archbishop Óscar Romero and Pope Paul VI Are Made Saints,
506,,Val McDermid on What It’s Like Judging the Man Booker Prize,
507,,At Least 22 Migrants Killed in Truck Crash in Turkey,
508,,British Man Pleads Guilty to Sending ‘Punish a Muslim Day’ Letters,
509,,"Their Land Defiled, Forest People Swap Flower Worship for Quran and Concrete",
510,,How Saudi News Media Is Spinning Khashoggi’s Disappearance,
511,,"‘Davos in the Desert,’ a Saudi Prince’s Glittering Showcase, Is Stained by a Grisly Accusation",
512,,Pope Defrocks 2 Retired Chilean Bishops Over Sexual Abuse of Minors,
513,,"Óscar Romero, Archbishop Killed While Saying Mass, Will Be Named a Saint on Sunday",
514,,Peacetime Spells Death for Colombia’s Activists,
515,,"Philippines Wins New Term on U.N. Rights Council, Drawing Outrage",
516,,Snowstorm Kills at Least 8 Climbers in Nepal,
517,,"As South Korean Athletes Avoid the Draft, Some Ask: Why Not K-Pop Stars?",
518,,"At West Bank Factories, Keeping the Peace Is a Mutual Interest",
519,,The Leaders Who Unleashed China’s Mass Detention of Muslims,
520,,U.S. Officials Meet With Taliban Again as Trump Pushes Afghan Peace Process,
521,,Trump Takes Center Stage in Dispute Over Jamal Khashoggi,
522,,"Hurricane Recovery, Cardinal Wuerl, Trump: Your Friday Evening Briefing",
523,,7 Palestinians Killed by Israeli Fire in Gaza Border Clashes,
524,,How the Humble Bean Went Global,
525,,Tiny Nanoparticles to Treat a Huge Problem: Snakebites,
526,,Nepal’s Solution to More Rape Cases? Ban Pornography,
527,,Debating the Future of Handguns: The Canada Letter,
528,,How Asian Social Media Transformed a Quiet U.K. Walking Spot,
529,,Hong Kong Bars Another Democracy Supporter From Running for Office,
530,,"Princess Eugenie Marries, and Britons Gripe About the Tax Bill",
531,,"Hope All but Gone, Keeping Vigil for the Missing in the Indonesian Earthquake",
532,,"‘They’re Going to Imprison Some of Us. And, Yes, They Will Kill Some of Us.’",
533,,Migration and the Far Right Changed Europe. A German Vote Will Show How Much.,
534,,"Turkey Frees Pastor Andrew Brunson, Easing Tensions With U.S.",
535,,‘Lifeboats’ Amid the World’s Wildfires,
536,,Account of Police Brutality Gives Rise to a #MeToo Moment in China,
537,,Afghan War Casualty Report: Oct. 5-11,
538,,"Pope Accepts Wuerl’s Resignation as Washington Archbishop, but Calls Him a Model Bishop",
539,,A New Museum Opens Old Wounds in Germany,
540,,North Korea Weaponizes Its Deal With Trump to Tangle Talks,
541,,Chinese Developer Sentenced to Prison in Australia for Sex Assault,
542,,Stocks Bounce Back Around the World After a Week of Selling,
543,,"In Jamal Khashoggi Mystery, Turkey Says It Has Audio and Video of His Killing",
544,,Khashoggi Case Raises Tensions Between Saudi Prince and Turkish President,
545,,Public Resources Belong to Us All. But Who Decides What to Do With Them?,
546,,"Hurricane Michael, Saudi Arabia, Markets: Your Thursday Evening Briefing",
547,,U.S. Puts New Restrictions on Nuclear Technology Exports to China,
548,,"For China, a Bridge Over the Adriatic Is a Road Into Europe",
549,,"Helena Almeida, Experimental Portuguese Artist, Dies at 84",
550,,A Deadly Year for Journalists as Risk Shifts to the West,
551,,Germany’s Far-Right AfD Urges Students to Report Biased Teachers,
552,,Facebook Tackles Rising Threat: Americans Aping Russian Schemes to Deceive,
553,,Egypt Sentences 17 to Death in Attacks on Christians,
554,,Danish Welfare Agency Worker Is Accused of Stealing $17 Million,
555,,U.K. to Allow Prescriptions for Medicinal Cannabis,
556,,"A Photo Editor’s Nest Goes From Empty to Full, as #ThisIs18 Is Born",
557,,"Cyclone Titli Lashes Eastern India, Killing at Least 8",
558,,Malaysia to Repeal Death Penalty and Sedition Law,
559,,What 18 Looks Like Around the World — Through Girls’ Eyes,
560,,South Korea Backtracks on Easing Sanctions After Trump Comment,
561,,Pakistan Seeks I.M.F. Bailout as Government Sends Mixed Messages,
562,,"Wall St. Extends Drop Into Sixth Day, Setting Stage for Another Awful October",
563,,Horse Racing Ad on Sydney Opera House Ignites Debate: Is All Australia for Sale?,
564,,,
565,,,
566,,,
567,,,
568,,,
569,,,
570,,,
571,,,
572,,,
573,,,
574,,,
575,,,
576,,,
577,,,
578,,,
579,,,
580,,,
581,,,
582,,,
583,,,
